sample_ID,data_source,Strains,Medium,Temperature,pert_time,pert_time_unit,pert_id,perturbation_no_concentration,instrument,Yeast_cell_plate,protein_well,split_final,strain_role,chemical_role
C5367,WAYC,BAI,YNB+CSM+2% galactose,30,30,min,#24,Hygromycin B,O,WAY_CP56,H3,test_both,val,test
C5371,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#8,Amiodarone hydrochloride,O,WAY_CP56,H7,test_time,train,train
C5372,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#16,Doxycycline hyclate,O,WAY_CP56,H8,test_chem_only,train,test
C5373,WAYC,CEK,YNB+CSM+2% galactose,30,30,min,#24,Hygromycin B,O,WAY_CP56,H9,test_chem_only,train,test
C5381,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#33,Plumbagin,O,WAY_CP57,A5,test_both,val,test
C5387,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#33,Plumbagin,O,WAY_CP57,A11,test_chem_only,train,test
C5392,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#26,Neomycin B,O,WAY_CP57,B4,test_both,val,test
C5398,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#26,Neomycin B,O,WAY_CP57,B10,test_chem_only,train,test
C5401,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#3,Abietic acid,O,WAY_CP57,C1,test_both,val,test
C5403,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#19,Fluconazole,O,WAY_CP57,C3,test_both,val,test
C5407,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#3,Abietic acid,O,WAY_CP57,C7,test_chem_only,train,test
C5409,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#19,Fluconazole,O,WAY_CP57,C9,test_chem_only,train,test
C5422,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#28,Nocodazole,O,WAY_CP57,D10,test_time,train,train
C5425,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#5,(S)-(+)-Camptothecin,O,WAY_CP57,E1,test_both,val,test
C5429,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#37,Tamoxifen,O,WAY_CP57,E5,test_both,val,test
C5431,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#5,(S)-(+)-Camptothecin,O,WAY_CP57,E7,test_chem_only,train,test
C5435,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#37,Tamoxifen,O,WAY_CP57,E11,test_chem_only,train,test
C5454,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#47,MMS,O,WAY_CP57,G6,test_both,val,test
C5460,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#47,MMS,O,WAY_CP57,G12,test_chem_only,train,test
C5462,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#16,Doxycycline hyclate,O,WAY_CP57,H2,test_both,val,test
C5463,WAYC,BAI,YNB+CSM+2% galactose,30,60,min,#24,Hygromycin B,O,WAY_CP57,H3,test_both,val,test
C5468,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#16,Doxycycline hyclate,O,WAY_CP57,H8,test_chem_only,train,test
C5469,WAYC,CEK,YNB+CSM+2% galactose,30,60,min,#24,Hygromycin B,O,WAY_CP57,H9,test_chem_only,train,test
C5477,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#33,Plumbagin,O,WAY_CP58,A5,test_both,val,test
C5483,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#33,Plumbagin,O,WAY_CP58,A11,test_chem_only,train,test
C5488,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#26,Neomycin B,O,WAY_CP58,B4,test_both,val,test
C5494,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#26,Neomycin B,O,WAY_CP58,B10,test_chem_only,train,test
C5497,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#3,Abietic acid,O,WAY_CP58,C1,test_both,val,test
C5499,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#19,Fluconazole,O,WAY_CP58,C3,test_both,val,test
C5503,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#3,Abietic acid,O,WAY_CP58,C7,test_chem_only,train,test
C5505,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#19,Fluconazole,O,WAY_CP58,C9,test_chem_only,train,test
C5521,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#5,(S)-(+)-Camptothecin,O,WAY_CP58,E1,test_both,val,test
C5525,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#37,Tamoxifen,O,WAY_CP58,E5,test_both,val,test
C5527,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#5,(S)-(+)-Camptothecin,O,WAY_CP58,E7,test_chem_only,train,test
C5531,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#37,Tamoxifen,O,WAY_CP58,E11,test_chem_only,train,test
C5550,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#47,MMS,O,WAY_CP58,G6,test_both,val,test
C5556,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#47,MMS,O,WAY_CP58,G12,test_chem_only,train,test
C5558,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#16,Doxycycline hyclate,O,WAY_CP58,H2,test_both,val,test
C5559,WAYC,BAI,YNB+CSM+2% galactose,30,90,min,#24,Hygromycin B,O,WAY_CP58,H3,test_both,val,test
C5564,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#16,Doxycycline hyclate,O,WAY_CP58,H8,test_chem_only,train,test
C5565,WAYC,CEK,YNB+CSM+2% galactose,30,90,min,#24,Hygromycin B,O,WAY_CP58,H9,test_chem_only,train,test
C5573,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#33,Plumbagin,O,WAY_CP59,A5,test_both,val,test
C5579,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#33,Plumbagin,O,WAY_CP59,A11,test_chem_only,train,test
C5584,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#26,Neomycin B,O,WAY_CP59,B4,test_both,val,test
C5590,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#26,Neomycin B,O,WAY_CP59,B10,test_chem_only,train,test
C5593,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#3,Abietic acid,O,WAY_CP59,C1,test_both,val,test
C5595,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#19,Fluconazole,O,WAY_CP59,C3,test_both,val,test
C5599,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#3,Abietic acid,O,WAY_CP59,C7,test_chem_only,train,test
C5601,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#19,Fluconazole,O,WAY_CP59,C9,test_chem_only,train,test
C5611,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#4,"(1R, 2S, 5R) - (-) - Menthol",O,WAY_CP59,D7,test_time,train,train
C5617,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#5,(S)-(+)-Camptothecin,O,WAY_CP59,E1,test_both,val,test
C5621,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#37,Tamoxifen,O,WAY_CP59,E5,test_both,val,test
C5623,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#5,(S)-(+)-Camptothecin,O,WAY_CP59,E7,test_chem_only,train,test
C5627,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#37,Tamoxifen,O,WAY_CP59,E11,test_chem_only,train,test
C5646,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#47,MMS,O,WAY_CP59,G6,test_both,val,test
C5652,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#47,MMS,O,WAY_CP59,G12,test_chem_only,train,test
C5654,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#16,Doxycycline hyclate,O,WAY_CP59,H2,test_both,val,test
C5655,WAYC,BAI,YNB+CSM+2% galactose,30,120,min,#24,Hygromycin B,O,WAY_CP59,H3,test_both,val,test
C5660,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#16,Doxycycline hyclate,O,WAY_CP59,H8,test_chem_only,train,test
C5661,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#24,Hygromycin B,O,WAY_CP59,H9,test_chem_only,train,test
C5663,WAYC,CEK,YNB+CSM+2% galactose,30,120,min,#40,Tunicamycin,O,WAY_CP59,H11,test_time,train,train
C5669,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#33,Plumbagin,O,WAY_CP60,A5,test_both,val,test
C5675,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#33,Plumbagin,O,WAY_CP60,A11,test_chem_only,train,test
C5680,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#26,Neomycin B,O,WAY_CP60,B4,test_both,val,test
C5686,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#26,Neomycin B,O,WAY_CP60,B10,test_chem_only,train,test
C5689,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#3,Abietic acid,O,WAY_CP60,C1,test_both,val,test
C5691,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#19,Fluconazole,O,WAY_CP60,C3,test_both,val,test
C5695,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#3,Abietic acid,O,WAY_CP60,C7,test_chem_only,train,test
C5697,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#19,Fluconazole,O,WAY_CP60,C9,test_chem_only,train,test
C5713,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#5,(S)-(+)-Camptothecin,O,WAY_CP60,E1,test_both,val,test
C5717,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#37,Tamoxifen,O,WAY_CP60,E5,test_both,val,test
C5719,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#5,(S)-(+)-Camptothecin,O,WAY_CP60,E7,test_chem_only,train,test
C5723,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#37,Tamoxifen,O,WAY_CP60,E11,test_chem_only,train,test
C5736,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP60,F12,test_time,train,train
C5742,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#47,MMS,O,WAY_CP60,G6,test_both,val,test
C5743,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#7,4-Hydroxytamoxifen,O,WAY_CP60,G7,test_time,train,train
C5748,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#47,MMS,O,WAY_CP60,G12,test_chem_only,train,test
C5750,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#16,Doxycycline hyclate,O,WAY_CP60,H2,test_both,val,test
C5751,WAYC,BAI,YNB+CSM+2% galactose,30,240,min,#24,Hygromycin B,O,WAY_CP60,H3,test_both,val,test
C5756,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#16,Doxycycline hyclate,O,WAY_CP60,H8,test_chem_only,train,test
C5757,WAYC,CEK,YNB+CSM+2% galactose,30,240,min,#24,Hygromycin B,O,WAY_CP60,H9,test_chem_only,train,test
C5765,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#33,Plumbagin,O,WAY_CP61,A5,test_both,val,test
C5771,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#33,Plumbagin,O,WAY_CP61,A11,test_chem_only,train,test
C5776,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#26,Neomycin B,O,WAY_CP61,B4,test_both,val,test
C5782,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#26,Neomycin B,O,WAY_CP61,B10,test_chem_only,train,test
C5785,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#3,Abietic acid,O,WAY_CP61,C1,test_both,val,test
C5787,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#19,Fluconazole,O,WAY_CP61,C3,test_both,val,test
C5791,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#3,Abietic acid,O,WAY_CP61,C7,test_chem_only,train,test
C5793,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#19,Fluconazole,O,WAY_CP61,C9,test_chem_only,train,test
C5809,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#5,(S)-(+)-Camptothecin,O,WAY_CP61,E1,test_both,val,test
C5813,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#37,Tamoxifen,O,WAY_CP61,E5,test_both,val,test
C5815,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#5,(S)-(+)-Camptothecin,O,WAY_CP61,E7,test_chem_only,train,test
C5819,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#37,Tamoxifen,O,WAY_CP61,E11,test_chem_only,train,test
C5838,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#47,MMS,O,WAY_CP61,G6,test_both,val,test
C5844,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#47,MMS,O,WAY_CP61,G12,test_chem_only,train,test
C5846,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#16,Doxycycline hyclate,O,WAY_CP61,H2,test_both,val,test
C5847,WAYC,BAI,YNB+CSM+2% glucose,37,15,min,#24,Hygromycin B,O,WAY_CP61,H3,test_both,val,test
C5852,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#16,Doxycycline hyclate,O,WAY_CP61,H8,test_chem_only,train,test
C5853,WAYC,CEK,YNB+CSM+2% glucose,37,15,min,#24,Hygromycin B,O,WAY_CP61,H9,test_chem_only,train,test
C5861,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#33,Plumbagin,O,WAY_CP62,A5,test_both,val,test
C5867,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#33,Plumbagin,O,WAY_CP62,A11,test_chem_only,train,test
C5872,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#26,Neomycin B,O,WAY_CP62,B4,test_both,val,test
C5878,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#26,Neomycin B,O,WAY_CP62,B10,test_chem_only,train,test
C5881,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#3,Abietic acid,O,WAY_CP62,C1,test_both,val,test
C5883,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#19,Fluconazole,O,WAY_CP62,C3,test_both,val,test
C5887,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#3,Abietic acid,O,WAY_CP62,C7,test_chem_only,train,test
C5889,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#19,Fluconazole,O,WAY_CP62,C9,test_chem_only,train,test
C5905,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#5,(S)-(+)-Camptothecin,O,WAY_CP62,E1,test_both,val,test
C5909,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#37,Tamoxifen,O,WAY_CP62,E5,test_both,val,test
C5911,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#5,(S)-(+)-Camptothecin,O,WAY_CP62,E7,test_chem_only,train,test
C5912,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#13,Clotrimazole,O,WAY_CP62,E8,test_time,train,train
C5915,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#37,Tamoxifen,O,WAY_CP62,E11,test_chem_only,train,test
C5934,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#47,MMS,O,WAY_CP62,G6,test_both,val,test
C5940,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#47,MMS,O,WAY_CP62,G12,test_chem_only,train,test
C5942,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#16,Doxycycline hyclate,O,WAY_CP62,H2,test_both,val,test
C5943,WAYC,BAI,YNB+CSM+2% glucose,37,30,min,#24,Hygromycin B,O,WAY_CP62,H3,test_both,val,test
C5948,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#16,Doxycycline hyclate,O,WAY_CP62,H8,test_chem_only,train,test
C5949,WAYC,CEK,YNB+CSM+2% glucose,37,30,min,#24,Hygromycin B,O,WAY_CP62,H9,test_chem_only,train,test
C5957,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#33,Plumbagin,O,WAY_CP63,A5,test_both,val,test
C5963,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#33,Plumbagin,O,WAY_CP63,A11,test_chem_only,train,test
C5968,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#26,Neomycin B,O,WAY_CP63,B4,test_both,val,test
C5974,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#26,Neomycin B,O,WAY_CP63,B10,test_chem_only,train,test
C5977,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#3,Abietic acid,O,WAY_CP63,C1,test_both,val,test
C5979,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#19,Fluconazole,O,WAY_CP63,C3,test_both,val,test
C5983,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#3,Abietic acid,O,WAY_CP63,C7,test_chem_only,train,test
C5985,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#19,Fluconazole,O,WAY_CP63,C9,test_chem_only,train,test
C6001,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#5,(S)-(+)-Camptothecin,O,WAY_CP63,E1,test_both,val,test
C6005,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#37,Tamoxifen,O,WAY_CP63,E5,test_both,val,test
C6007,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#5,(S)-(+)-Camptothecin,O,WAY_CP63,E7,test_chem_only,train,test
C6011,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#37,Tamoxifen,O,WAY_CP63,E11,test_chem_only,train,test
C6030,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#47,MMS,O,WAY_CP63,G6,test_both,val,test
C6036,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#47,MMS,O,WAY_CP63,G12,test_chem_only,train,test
C6038,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#16,Doxycycline hyclate,O,WAY_CP63,H2,test_both,val,test
C6039,WAYC,BAI,YNB+CSM+2% glucose,37,60,min,#24,Hygromycin B,O,WAY_CP63,H3,test_both,val,test
C6044,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#16,Doxycycline hyclate,O,WAY_CP63,H8,test_chem_only,train,test
C6045,WAYC,CEK,YNB+CSM+2% glucose,37,60,min,#24,Hygromycin B,O,WAY_CP63,H9,test_chem_only,train,test
C6053,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#33,Plumbagin,O,WAY_CP64,A5,test_both,val,test
C6059,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#33,Plumbagin,O,WAY_CP64,A11,test_chem_only,train,test
C6064,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#26,Neomycin B,O,WAY_CP64,B4,test_both,val,test
C6070,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#26,Neomycin B,O,WAY_CP64,B10,test_chem_only,train,test
C6073,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#3,Abietic acid,O,WAY_CP64,C1,test_both,val,test
C6075,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#19,Fluconazole,O,WAY_CP64,C3,test_both,val,test
C6079,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#3,Abietic acid,O,WAY_CP64,C7,test_chem_only,train,test
C6081,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#19,Fluconazole,O,WAY_CP64,C9,test_chem_only,train,test
C6097,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#5,(S)-(+)-Camptothecin,O,WAY_CP64,E1,test_both,val,test
C6101,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#37,Tamoxifen,O,WAY_CP64,E5,test_both,val,test
C6103,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#5,(S)-(+)-Camptothecin,O,WAY_CP64,E7,test_chem_only,train,test
C6107,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#37,Tamoxifen,O,WAY_CP64,E11,test_chem_only,train,test
C6126,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#47,MMS,O,WAY_CP64,G6,test_both,val,test
C6132,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#47,MMS,O,WAY_CP64,G12,test_chem_only,train,test
C6134,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#16,Doxycycline hyclate,O,WAY_CP64,H2,test_both,val,test
C6135,WAYC,BAI,YNB+CSM+2% glucose,37,90,min,#24,Hygromycin B,O,WAY_CP64,H3,test_both,val,test
C6140,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#16,Doxycycline hyclate,O,WAY_CP64,H8,test_chem_only,train,test
C6141,WAYC,CEK,YNB+CSM+2% glucose,37,90,min,#24,Hygromycin B,O,WAY_CP64,H9,test_chem_only,train,test
C6149,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#33,Plumbagin,O,WAY_CP65,A5,test_both,val,test
C6155,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#33,Plumbagin,O,WAY_CP65,A11,test_chem_only,train,test
C6160,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#26,Neomycin B,O,WAY_CP65,B4,test_both,val,test
C6166,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#26,Neomycin B,O,WAY_CP65,B10,test_chem_only,train,test
C6169,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#3,Abietic acid,O,WAY_CP65,C1,test_both,val,test
C6171,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#19,Fluconazole,O,WAY_CP65,C3,test_both,val,test
C6175,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#3,Abietic acid,O,WAY_CP65,C7,test_chem_only,train,test
C6177,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#19,Fluconazole,O,WAY_CP65,C9,test_chem_only,train,test
C6193,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#5,(S)-(+)-Camptothecin,O,WAY_CP65,E1,test_both,val,test
C6197,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#37,Tamoxifen,O,WAY_CP65,E5,test_both,val,test
C6199,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#5,(S)-(+)-Camptothecin,O,WAY_CP65,E7,test_chem_only,train,test
C6203,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#37,Tamoxifen,O,WAY_CP65,E11,test_chem_only,train,test
C6216,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#46,1-10 Phenanthroline monohydrate,O,WAY_CP65,F12,test_time,train,train
C6222,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#47,MMS,O,WAY_CP65,G6,test_both,val,test
C6225,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#23,Hoechst 33258,O,WAY_CP65,G9,test_time,train,train
C6228,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#47,MMS,O,WAY_CP65,G12,test_chem_only,train,test
C6230,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#16,Doxycycline hyclate,O,WAY_CP65,H2,test_both,val,test
C6231,WAYC,BAI,YNB+CSM+2% glucose,37,120,min,#24,Hygromycin B,O,WAY_CP65,H3,test_both,val,test
C6236,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#16,Doxycycline hyclate,O,WAY_CP65,H8,test_chem_only,train,test
C6237,WAYC,CEK,YNB+CSM+2% glucose,37,120,min,#24,Hygromycin B,O,WAY_CP65,H9,test_chem_only,train,test
C6245,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#33,Plumbagin,CAC,WAY_CP66,A5,test_both,val,test
C6251,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#33,Plumbagin,CAC,WAY_CP66,A11,test_chem_only,train,test
C6256,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#26,Neomycin B,CAC,WAY_CP66,B4,test_both,val,test
C6262,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#26,Neomycin B,CAC,WAY_CP66,B10,test_chem_only,train,test
C6265,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#3,Abietic acid,CAC,WAY_CP66,C1,test_both,val,test
C6267,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#19,Fluconazole,CAC,WAY_CP66,C3,test_both,val,test
C6271,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#3,Abietic acid,CAC,WAY_CP66,C7,test_chem_only,train,test
C6273,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#19,Fluconazole,CAC,WAY_CP66,C9,test_chem_only,train,test
C6289,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP66,E1,test_both,val,test
C6293,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#37,Tamoxifen,CAC,WAY_CP66,E5,test_both,val,test
C6295,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP66,E7,test_chem_only,train,test
C6299,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#37,Tamoxifen,CAC,WAY_CP66,E11,test_chem_only,train,test
C6318,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#47,MMS,CAC,WAY_CP66,G6,test_both,val,test
C6324,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#47,MMS,CAC,WAY_CP66,G12,test_chem_only,train,test
C6326,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#16,Doxycycline hyclate,CAC,WAY_CP66,H2,test_both,val,test
C6327,WAYC,BAI,YNB+CSM+2% glucose,37,240,min,#24,Hygromycin B,CAC,WAY_CP66,H3,test_both,val,test
C6332,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#16,Doxycycline hyclate,CAC,WAY_CP66,H8,test_chem_only,train,test
C6333,WAYC,CEK,YNB+CSM+2% glucose,37,240,min,#24,Hygromycin B,CAC,WAY_CP66,H9,test_chem_only,train,test
C6341,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#33,Plumbagin,CAC,WAY_CP67,A5,test_both,val,test
C6347,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#33,Plumbagin,CAC,WAY_CP67,A11,test_chem_only,train,test
C6352,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#26,Neomycin B,CAC,WAY_CP67,B4,test_both,val,test
C6358,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#26,Neomycin B,CAC,WAY_CP67,B10,test_chem_only,train,test
C6360,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#42,Valinomycin,CAC,WAY_CP67,B12,test_time,train,train
C6361,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#3,Abietic acid,CAC,WAY_CP67,C1,test_both,val,test
C6363,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#19,Fluconazole,CAC,WAY_CP67,C3,test_both,val,test
C6367,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#3,Abietic acid,CAC,WAY_CP67,C7,test_chem_only,train,test
C6369,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#19,Fluconazole,CAC,WAY_CP67,C9,test_chem_only,train,test
C6385,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP67,E1,test_both,val,test
C6389,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#37,Tamoxifen,CAC,WAY_CP67,E5,test_both,val,test
C6391,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#5,(S)-(+)-Camptothecin,CAC,WAY_CP67,E7,test_chem_only,train,test
C6395,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#37,Tamoxifen,CAC,WAY_CP67,E11,test_chem_only,train,test
C6414,WAYC,BAI,YNB+CSM+2% galactose,37,15,min,#47,MMS,CAC,WAY_CP67,G6,test_both,val,test
C6420,WAYC,CEK,YNB+CSM+2% galactose,37,15,min,#47,MMS,CAC,WAY_CP67,G12,test_chem_only,train,test
